"","ID","Name","Industry","Inception","Employees","State","City","Revenue","Expenses","Profit","Growth"
"1464",1464,"Allpossible","Construction","2018",230,"OH","Durham",13012514,5173906,7838608,22
"1465",1465,"Comparejson","IT Services","2015",269,"MN","San Ramon",15885993,3772944,12113049,63
"1466",1466,"Pickledcanoeing","Retail","2013",39,"DC","Brookfield",6336497,5637044,699453,12
"1467",1467,"Assurehelp","IT Services","2017",290,"CA","Clifton Park",14750731,1323007,13427724,75
"1468",1468,"Shrimpssecurity","IT Services","2019",305,"ME","San Diego",6103794,444964,5658830,62
"1469",1469,"Rawfishcomplete","IT Services","2012",338,"MN","Wauwatosa",4771552,2439139,2332413,73
"1470",1470,"Buretteadmirable","IT Services","2016",462,"TX","San Diego",6795534,6903336,-107802,77
"1471",1471,"Inventtremendous","Health","2005",488,"MI","Seattle",5774694,1040664,4734030,7
"1472",1472,"Overviewparrot","IT Services","2009",380,"CA","Austin",16916334,777733,16138601,82
"1473",1473,"Belaguerra","IT Services","2018",411,"WI","Indianapolis",8140416,3692984,4447432,86
"1474",1474,"Allpossible","Construction","2007",58,"OH","New York",3777428,7727399,-3949971,7
"1475",1475,"Comparejson","IT Services","2022",217,"PA","Reston",10320690,3147931,7172759,89
"1476",1476,"Pickledcanoeing","Health","2007",348,"NV","Coralville",1454621,5669860,-4215239,4
"1477",1477,"Assurehelp","IT Services","2012",149,"NC","San Diego",356673,4666919,-4310246,71
"1478",1478,"Shrimpssecurity","Financial Services","2006",399,"VA","Moscow",17166895,1261503,15905392,6
"1479",1479,"Rawfishcomplete","Government Services","2009",240,"MD","Carlsbad",3908457,628141,3280316,11
"1480",1480,"Buretteadmirable","IT Services","2020",177,"TX","Farmers Branch",5819593,5947866,-128273,77
"1481",1481,"Inventtremendous","Financial Services","2014",54,"IL","Silver Spring",6690268,1392919,5297349,8
"1482",1482,"Overviewparrot","IT Services","2005",479,"OH","Florence",2458542,4274360,-1815818,88
"1483",1483,"Belaguerra","Health","2013",67,"MN","Oshkosh",3415967,1875022,1540945,16
"1484",1484,"Allpossible","IT Services","2008",65,"DC","Twinsburg",9832179,1453321,8378858,72
"1485",1485,"Comparejson","IT Services","2006",77,"CA","Plymouth Meeting",2345866,3802972,-1457106,64
"1486",1486,"Pickledcanoeing","IT Services","2009",117,"ME","henderson",7819711,1639882,6179829,90
"1487",1487,"Assurehelp","Government Services","2010",189,"MN","Greensboro",18538035,5327160,13210875,13
"1488",1488,"Shrimpssecurity","IT Services","2012",425,"TX","Falls Church",17981423,3513211,14468212,85
"1489",1489,"Rawfishcomplete","Government Services","2006",384,"MI","Germantown",17310538,989658,16320880,13
"1490",1490,"Buretteadmirable","Retail","2012",461,"CA","Houston",1760271,6523003,-4762732,10
"1491",1491,"Inventtremendous","Health","2010",259,"WI","Glendale Heights",15265789,5541104,9724685,13
"1492",1492,"Overviewparrot","Government Services","2005",305,"OH","Medina",142580,3351687,-3209107,7
"1493",1493,"Belaguerra","Retail","2019",115,"PA","Minneapolis",17454905,6001116,11453789,14
"1494",1494,"Allpossible","Health","2017",497,"NV","Washington",7255341,4897148,2358193,15
"1495",1495,"Comparejson","Health","2006",145,"NC","Los Angeles",19038550,6294267,12744283,18
"1496",1496,"Pickledcanoeing","IT Services","2022",418,"VA","Portland",13809575,1117208,12692367,83
"1497",1497,"Assurehelp","Financial Services","2012",214,"MD","Woodbury",1630608,5608637,-3978029,10
"1498",1498,"Shrimpssecurity","IT Services","2007",244,"TX","Fort Worth",8894403,4916739,3977664,61
"1499",1499,"Rawfishcomplete","IT Services","2007",4,"IL","Troy",7389844,2758418,4631426,77
"1500",1500,"Buretteadmirable","IT Services","2014",152,"OH","Los Angeles",5631368,2163838,3467530,67
"1501",1501,"Inventtremendous","IT Services","2008",238,"MN","Franklin",8876867,5796077,3080790,81
"1502",1502,"Overviewparrot","Software","2014",289,"DC","Newtown Square",1349670,5788686,-4439016,41
"1503",1503,"Belaguerra","Software","2009",495,"CA","Greenville",3062874,3250702,-187828,58
"1504",1504,"Allpossible","IT Services","2012",69,"ME","Orange",4384716,2753446,1631270,80
"1505",1505,"Comparejson","Retail","2017",61,"MN","Madison",2872951,5624602,-2751651,12
"1506",1506,"Pickledcanoeing","Health","2021",167,"TX","Manalapan",16035182,5705849,10329333,14
"1507",1507,"Assurehelp","IT Services","2019",178,"MI","Clayton",13969427,3263196,10706231,78
"1508",1508,"Shrimpssecurity","Government Services","2017",497,"CA","Woodside",4935885,5383017,-447132,6
"1509",1509,"Rawfishcomplete","Software","2009",367,"WI","San Ramon",11670524,4489465,7181059,62
"1510",1510,"Buretteadmirable","Government Services","2017",25,"OH","Boca Raton",1930845,7693565,-5762720,10
"1511",1511,"Inventtremendous","IT Services","2013",387,"PA","New York",2003366,4434903,-2431537,90
"1512",1512,"Overviewparrot","IT Services","2013",30,"NV","Bellevue",1866023,1498327,367696,89
"1513",1513,"Belaguerra","Government Services","2021",450,"NC","Flowood",9981650,405047,9576603,12
"1514",1514,"Allpossible","Government Services","2006",132,"VA","San Ramon",3618668,4097493,-478825,12
"1515",1515,"Comparejson","IT Services","2007",379,"MD","Louisville",9048019,8653820,394199,79
"1516",1516,"Pickledcanoeing","Retail","2010",305,"TX","Clayton",9336602,847472,8489130,13
"1517",1517,"Assurehelp","Government Services","2013",170,"IL","Iselin",13046919,3517342,9529577,6
"1518",1518,"Shrimpssecurity","Construction","2006",327,"OH","Suffolk",18355115,3454721,14900394,16
"1519",1519,"Rawfishcomplete","Construction","2017",168,"MN","Monroe",1422612,7705077,-6282465,10
"1520",1520,"Buretteadmirable","Software","2009",8,"DC","Durham",1200506,5611402,-4410896,52
"1521",1521,"Inventtremendous","IT Services","2018",339,"CA","Huntsville",18140684,2093540,16047144,72
"1522",1522,"Overviewparrot","IT Services","2021",211,"ME","McLean",7570448,5213753,2356695,84
"1523",1523,"Belaguerra","IT Services","2009",489,"MN","Columbia",15663552,5595185,10068367,80
"1524",1524,"Allpossible","Health","2021",291,"TX","Collingswood",18792604,2286094,16506510,1
"1525",1525,"Comparejson","Software","2005",29,"MI","Houston",2871852,5835475,-2963623,56
"1526",1526,"Pickledcanoeing","Software","2010",155,"CA","Dacula",1188344,1320671,-132327,64
"1527",1527,"Assurehelp","Health","2019",382,"WI","Tampa",469406,5240166,-4770760,9
"1528",1528,"Shrimpssecurity","Health","2011",405,"OH","Cary",15194427,5863892,9330535,16
"1529",1529,"Rawfishcomplete","IT Services","2021",20,"PA","South Jordan",3049287,7543899,-4494612,70
"1530",1530,"Buretteadmirable","IT Services","2005",184,"NV","Scottsdale",14701195,5232915,9468280,85
"1531",1531,"Inventtremendous","Government Services","2005",125,"NC","Vienna",10652172,5649635,5002537,9
"1532",1532,"Overviewparrot","IT Services","2022",200,"VA","Franklin",18661162,2973759,15687403,83
"1533",1533,"Belaguerra","Software","2011",340,"MD","Des Plaines",5445183,5204076,241107,50
"1534",1534,"Allpossible","IT Services","2019",72,"TX","Newport Beach",5799524,2153037,3646487,75
"1535",1535,"Comparejson","IT Services","2013",267,"IL","Houston",3610769,6773402,-3162633,85
"1536",1536,"Pickledcanoeing","Health","2017",481,"OH","Dallas",7683484,4175334,3508150,3
"1537",1537,"Assurehelp","Software","2020",24,"MN","Seattle",7630177,125637,7504540,55
"1538",1538,"Shrimpssecurity","Construction","2020",478,"DC","Columbia",3780880,3093399,687481,25
"1539",1539,"Rawfishcomplete","Retail","2019",274,"CA","Davenport",5251964,1232982,4018982,15
"1540",1540,"Buretteadmirable","Software","2015",361,"ME","West Hollywood",11152939,1367680,9785259,40
"1541",1541,"Inventtremendous","IT Services","2005",359,"MN","Duluth",11402985,7802237,3600748,60
"1542",1542,"Overviewparrot","IT Services","2017",226,"TX","West Hartford",11397315,5999662,5397653,87
"1543",1543,"Belaguerra","Retail","2016",32,"MI","Reston",6608417,6235330,373087,10
"1544",1544,"Allpossible","IT Services","2009",178,"CA","Franklin",9882823,6751234,3131589,61
"1545",1545,"Comparejson","Construction","2018",444,"WI","Lisbon Falls",5195517,3436062,1759455,3
"1546",1546,"Pickledcanoeing","IT Services","2013",348,"OH","Midlothian",14892652,2466044,12426608,81
"1547",1547,"Assurehelp","Health","2014",11,"PA","San Diego",4627796,6544490,-1916694,19
"1548",1548,"Shrimpssecurity","Retail","2013",43,"NV","Silver Spring",5118076,5081918,36158,10
"1549",1549,"Rawfishcomplete","Health","2019",206,"NC","Carlsbad",1978197,841581,1136616,21
"1550",1550,"Buretteadmirable","Financial Services","2016",441,"VA","O'Fallon",4173821,5349387,-1175566,5
"1551",1551,"Inventtremendous","IT Services","2014",213,"MD","Virginia Beach",7454510,4884586,2569924,77
"1552",1552,"Overviewparrot","IT Services","2019",435,"TX","Star City",7972508,1298260,6674248,71
"1553",1553,"Belaguerra","Health","2018",97,"IL","Philadelphia",5265847,5455659,-189812,6
"1554",1554,"Allpossible","Financial Services","2017",279,"OH","Chicago",16977342,4854789,12122553,8
"1555",1555,"Comparejson","Health","2005",388,"MN","St. Petersburg",9101500,7777974,1323526,13
"1556",1556,"Pickledcanoeing","Retail","2007",307,"DC","Plano",7729087,634362,7094725,11
"1557",1557,"Assurehelp","Health","2009",228,"CA","Newark",14581752,4113481,10468271,16
"1558",1558,"Shrimpssecurity","Financial Services","2022",291,"ME","Maitland",10929775,4473385,6456390,9
"1559",1559,"Rawfishcomplete","IT Services","2011",379,"MN","Augusta",3775211,2327341,1447870,89
"1560",1560,"Buretteadmirable","Retail","2022",245,"TX","Chicago",10769283,4938869,5830414,13
"1561",1561,"Inventtremendous","Construction","2016",294,"MI","Seattle",16330080,71221,16258859,3
"1562",1562,"Overviewparrot","Construction","2009",19,"CA","Herndon",3671407,4944686,-1273279,14
"1563",1563,"Belaguerra","Retail","2013",424,"WI","Lee's Summit",6074555,6105207,-30652,14
"1564",1564,"Allpossible","IT Services","2016",387,"OH","Tysons Corner",19387034,4934353,14452681,60
"1565",1565,"Comparejson","Construction","2020",464,"PA","Alpharetta",144906,2907700,-2762794,12
"1566",1566,"Pickledcanoeing","Financial Services","2008",26,"NV","New York",5294961,2599093,2695868,8
"1567",1567,"Assurehelp","IT Services","2019",221,"NC","Lake Charles",7173093,3974723,3198370,89
"1568",1568,"Shrimpssecurity","IT Services","2012",467,"VA","Cheektowaga",8334175,4126156,4208019,80
"1569",1569,"Rawfishcomplete","IT Services","2009",70,"MD","Cambridge",7243721,4177193,3066528,68
"1570",1570,"Buretteadmirable","Retail","2022",112,"TX","WAYNE",4117108,1435105,2682003,11
"1571",1571,"Inventtremendous","Software","2005",56,"IL","Santa Clara",2414533,3879438,-1464905,60
"1572",1572,"Overviewparrot","Construction","2008",91,"OH","Orem",7922148,8213907,-291759,24
"1573",1573,"Belaguerra","Construction","2010",102,"MN","Seattle",19672898,3724607,15948291,10
"1574",1574,"Allpossible","Financial Services","2020",338,"DC","Rancho Dominguez",3893286,4263514,-370228,11
"1575",1575,"Comparejson","Software","2017",121,"CA","Herndon",13844877,887660,12957217,55
"1576",1576,"Pickledcanoeing","IT Services","2019",407,"ME","Nashville",16421233,1499832,14921401,63
"1577",1577,"Assurehelp","Health","2011",262,"MN","Williamsville",2594135,1432740,1161395,4
"1578",1578,"Shrimpssecurity","Health","2016",249,"TX","Mount Laurel",15736489,3279308,12457181,4
"1579",1579,"Rawfishcomplete","IT Services","2010",327,"MI","Santa Barbara",118206,409239,-291033,66
"1580",1580,"Buretteadmirable","Health","2012",419,"CA","Boca Raton",1720935,2661260,-940325,5
"1581",1581,"Inventtremendous","Retail","2017",235,"WI","Billerica",9541479,4374604,5166875,12
"1582",1582,"Overviewparrot","Retail","2012",182,"OH","Dallas",16873095,4960268,11912827,12
"1583",1583,"Belaguerra","Construction","2007",185,"PA","Lyndhurst",15628974,3796678,11832296,4
"1584",1584,"Allpossible","Retail","2017",236,"SFO","San Francisco",19751914,6091557,13660357,10
"1585",1585,"Comparejson","IT Services","2022",157,"NC","Millersville",1076624,1243958,-167334,66
"1586",1586,"Pickledcanoeing","IT Services","2017",262,"VA","Clarksville",5799001,3814139,1984862,79
"1587",1587,"Assurehelp","IT Services","2006",142,"MD","Ashburn",6276748,4117955,2158793,67
"1588",1588,"Shrimpssecurity","IT Services","2006",480,"TX","Iselin",16089759,2498400,13591359,74
"1589",1589,"Rawfishcomplete","Health","2017",168,"IL","Sandy",3060493,5666735,-2606242,1
"1590",1590,"Buretteadmirable","IT Services","2012",174,"OH","Santa Barbara",6838681,5648410,1190271,76
"1591",1591,"Inventtremendous","Software","2005",188,"MN","FRISCO",2213671,3987943,-1774272,64
"1592",1592,"Overviewparrot","IT Services","2006",444,"DC","Fairfax",1284697,6521160,-5236463,90
"1593",1593,"Belaguerra","Construction","2009",166,"CA","Atlanta",14375321,2140032,12235289,7
"1594",1594,"Allpossible","Financial Services","2015",71,"ME","Provo",4623127,3769436,853691,14
"1595",1595,"Comparejson","IT Services","2017",168,"MN","Fredericksburg",17291526,2016502,15275024,81
"1596",1596,"Pickledcanoeing","Software","2011",331,"TX","Arlington",12290030,6652798,5637232,41
"1597",1597,"Assurehelp","Retail","2012",130,"MI","Madison Heights",16476775,2447211,14029564,15
"1598",1598,"Shrimpssecurity","Financial Services","2017",453,"CA","Tucson",2076718,8516663,-6439945,13
"1599",1599,"Rawfishcomplete","Health","2009",134,"WI","Northampton",7030820,6339354,691466,17
"1600",1600,"Buretteadmirable","Financial Services","2009",478,"OH","Winter Garden",19184241,4932728,14251513,13
"1601",1601,"Inventtremendous","Financial Services","2019",365,"PA","Columbia",11096209,639515,10456694,10
"1602",1602,"Overviewparrot","Construction","2016",370,"NV","Cicero",3791995,3170940,621055,9
"1603",1603,"Belaguerra","Health","2020",219,"NC","Morrisville",8702755,4696024,4006731,19
"1604",1604,"Allpossible","IT Services","2018",79,"VA","Philadelphia",2495834,3852684,-1356850,64
"1605",1605,"Comparejson","IT Services","2010",194,"MD","Hopewell Junction",4691154,6403761,-1712607,68
"1606",1606,"Pickledcanoeing","Financial Services","2005",94,"TX","Princeton",2511215,4691190,-2179975,14
"1607",1607,"Assurehelp","Software","2018",72,"IL","Buffalo",9378705,462547,8916158,54
"1608",1608,"Shrimpssecurity","Software","2006",256,"OH","Plymouth Meeting",7728631,3824139,3904492,61
"1609",1609,"Rawfishcomplete","Health","2012",299,"MN","Centennial",13943992,4284412,9659580,3
"1610",1610,"Buretteadmirable","IT Services","2014",340,"DC","PEARLAND",18123938,5274253,12849685,88
"1611",1611,"Inventtremendous","Software","2016",284,"CA","Lakewood",19289546,6025150,13264396,63
"1612",1612,"Overviewparrot","Health","2021",247,"ME","Frisco",18670612,6017014,12653598,8
"1613",1613,"Belaguerra","Government Services","2006",176,"MN","Novi",7859438,7560121,299317,12
"1614",1614,"Allpossible","Software","2020",403,"TX","Atlanta",19128050,3107322,16020728,56
"1615",1615,"Comparejson","Health","2020",103,"MI","Bethesda",7152187,4618268,2533919,20
"1616",1616,"Pickledcanoeing","Health","2005",378,"CA","Bethesda",17918013,5303736,12614277,27
"1617",1617,"Assurehelp","IT Services","2016",117,"WI","Orlando",1822783,3182831,-1360048,83
"1618",1618,"Shrimpssecurity","Health","2006",335,"OH","Richmond",9141642,5230776,3910866,13
"1619",1619,"Rawfishcomplete","IT Services","2019",179,"PA","Indianapolis",3040510,6555899,-3515389,76
"1620",1620,"Buretteadmirable","Financial Services","2009",24,"NV","Hickory Hills",9096347,5663098,3433249,13
"1621",1621,"Inventtremendous","Health","2008",300,"NC","Fresno",8359456,4670260,3689196,24
"1622",1622,"Overviewparrot","IT Services","2016",98,"VA","Washington",1310647,3211125,-1900478,83
"1623",1623,"Belaguerra","Retail","2022",41,"MD","Providence",6086825,4986522,1100303,13
"1624",1624,"Allpossible","Health","2017",225,"TX","New Haven",18108693,6195132,11913561,25
"1625",1625,"Comparejson","Government Services","2016",399,"IL","Sandy",11856001,3293816,8562185,12
"1626",1626,"Pickledcanoeing","Construction","2012",215,"OH","Rockville",3932505,6770285,-2837780,16
"1627",1627,"Assurehelp","Software","2019",336,"MN","Bloomington",14877416,9046500,5830916,57
"1628",1628,"Shrimpssecurity","IT Services","2014",187,"DC","Wichita",6498416,3738583,2759833,77
"1629",1629,"Rawfishcomplete","IT Services","2006",390,"CA","San Diego",3495960,6405472,-2909512,63
"1630",1630,"Buretteadmirable","Financial Services","2012",288,"ME","San Diego",7200819,3354031,3846788,13
"1631",1631,"Inventtremendous","IT Services","2019",152,"MN","Omaha",9244745,5929830,3314915,85
"1632",1632,"Overviewparrot","Software","2006",226,"TX","New York",10110288,1417658,8692630,60
"1633",1633,"Belaguerra","Financial Services","2013",351,"MI","Winter Garden",10507227,3439230,7067997,8
"1634",1634,"Allpossible","Government Services","2005",138,"CA","Boston",3708362,6500702,-2792340,9
"1635",1635,"Comparejson","IT Services","2011",395,"WI","Dallas",106255,5293166,-5186911,88
"1636",1636,"Pickledcanoeing","IT Services","2005",214,"OH","Lubbock",7734098,4669812,3064286,74
"1637",1637,"Assurehelp","IT Services","2017",302,"PA","Burbank",17211026,2191142,15019884,76
